Filename;Annotation tag;Lower right corner X;Lower right corner Y;Occluded,On another road;Origin file;Origin frame number;Origin track;Origin track frame number;Upper left corner X;Upper left corner Y
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/keepRight_1333393550.avi_image9.png;keepRight;403.0;277.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;48322.0;keepRight_1333393550.avi;47.0;374.0;243.0
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/pedestrianCrossing_1331866816.avi_image4.png;pedestrianCrossing;594.0;181.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;12184.0;pedestrianCrossing_1331866816.avi;26.0;574.0;160.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/signalAhead_1331865987.avi_image25.png;signalAhead;634.0;220.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20270.0;signalAhead_1331865987.avi;827.0;602.0;187.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/slow_1333397495.avi_image6.png;slow;731.0;201.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51902.0;slow_1333397495.avi;32.0;697.0;166.0
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/addedLane_1333394347.avi_image17.png;addedLane;773.0;191.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;59851.0;addedLane_1333394347.avi;87.0;707.0;125.0
negativePics/nosign03805.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/schoolSpeedLimit25_1333394932.avi_image4.png;schoolSpeedLimit25;834.0;185.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;4866.0;schoolSpeedLimit25_1333394932.avi;22.0;795.0;103.0
negativePics/nosign11220.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/turnRight_1333397687.avi_image23.png;turnRight;696.0;254.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;54999.0;turnRight_1333397687.avi;255.0;661.0;218.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/speedLimit45_1333397322.avi_image3.png;speedLimit45;377.0;224.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;49075.0;speedLimit45_1333397322.avi;17.0;362.0;205.0
negativePics/nosign10190.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333395588.avi_image14.png;pedestrianCrossing;462.0;222.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;19572.0;pedestrianCrossing_1333395588.avi;72.0;438.0;198.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333394828.avi_image19.png;stop;898.0;153.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;3513.0;stop_1333394828.avi;97.0;829.0;84.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546604.avi_image5.png;signalAhead;988.0;154.0;1,0;aiua120214-0/DataLog02142012_external_camera.avi;18127.0;signalAhead_1330546604.avi;27.0;903.0;67.0
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/addedLane_1333394226.avi_image4.png;addedLane;711.0;230.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;57151.0;addedLane_1333394226.avi;22.0;679.0;197.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333395741.avi_image1.png;pedestrianCrossing;608.0;213.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;21332.0;pedestrianCrossing_1333395741.avi;7.0;583.0;189.0
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866955.avi_image15.png;stop;689.0;232.0;0,1;aiua120214-2/DataLog02142012_002_external_camera.avi;15663.0;stop_1331866955.avi;152.0;677.0;215.0
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/truckSpeedLimit_1331866739.avi_image7.png;truckSpeedLimit55;738.0;195.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;10508.0;truckSpeedLimit_1331866739.avi;37.0;699.0;144.0
negativePics/nosign06043.png;;;;;;;;;;
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/keepRight_1333393538.avi_image10.png;keepRight;245.0;261.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;48105.0;keepRight_1333393538.avi;52.0;200.0;206.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/keepRight_1333395677.avi_image22.png;keepRight;240.0;289.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;20839.0;keepRight_1333395677.avi;112.0;183.0;214.0
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866955.avi_image19.png;signalAhead;663.0;223.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;15703.0;stop_1331866955.avi;192.0;639.0;200.0
negativePics/nosign01234.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333395446.avi_image0.png;pedestrianCrossing;678.0;189.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;16442.0;pedestrianCrossing_1333395446.avi;2.0;651.0;163.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333397756.avi_image26.png;pedestrianCrossing;747.0;179.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;56221.0;pedestrianCrossing_1333397756.avi;158.0;706.0;138.0
negativePics/nosign06519.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/yield_1333395789.avi_image11.png;pedestrianCrossing;716.0;231.0;1,0;aiua120306-1/DataLog02142012_003_external_camera.avi;22078.0;yield_1333395789.avi;57.0;689.0;205.0
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/noLeftTurn_1333393280.avi_image5.png;noLeftTurn;221.0;180.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;43215.0;noLeftTurn_1333393280.avi;27.0;185.0;143.0
vid9/frameAnnotations-MVI_0121.MOV_annotations/stop_1324866463.avi_image3.png;stop;542.0;238.0;0,0;vid9/MVI_0121.MOV;270.0;stop_1324866463.avi;17.0;515.0;210.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/speedLimit30_1333395349.avi_image10.png;speedLimit30;669.0;170.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;14849.0;speedLimit30_1333395349.avi;52.0;641.0;136.0
negativePics/nosign03553.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/speedLimit25_1333396016.avi_image13.png;speedLimit25;756.0;174.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;26581.0;speedLimit25_1333396016.avi;288.0;723.0;135.0
negativePics/nosign04654.png;;;;;;;;;;
negativePics/nosign01431.png;;;;;;;;;;
negativePics/nosign07396.png;;;;;;;;;;
negativePics/nosign08619.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333394846.avi_image6.png;stop;648.0;194.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;3841.0;stop_1333394846.avi;32.0;626.0;170.0
negativePics/nosign03412.png;;;;;;;;;;
negativePics/nosign07840.png;;;;;;;;;;
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/addedLane_1331865401.avi_image4.png;addedLane;676.0;221.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;7523.0;addedLane_1331865401.avi;22.0;636.0;181.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/yield_1333395823.avi_image11.png;pedestrianCrossing;658.0;191.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;22711.0;yield_1333395823.avi;57.0;633.0;167.0
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stopAhead_1331867184.avi_image13.png;stopAhead;798.0;151.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;21086.0;stopAhead_1331867184.avi;67.0;727.0;79.0
negativePics/nosign02418.png;;;;;;;;;;
negativePics/nosign08221.png;;;;;;;;;;
negativePics/nosign08105.png;;;;;;;;;;
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image5.png;stop;740.0;212.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;760.0;stop_1331866288.avi;27.0;714.0;185.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/keepRight_1333395677.avi_image24.png;keepRight;105.0;327.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;20849.0;keepRight_1333395677.avi;122.0;22.0;213.0
negativePics/nosign04156.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/keepRight_1333395677.avi_image20.png;pedestrianCrossing;535.0;224.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;20829.0;keepRight_1333395677.avi;102.0;517.0;206.0
negativePics/nosign00734.png;;;;;;;;;;
negativePics/nosign11306.png;;;;;;;;;;
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546199.avi_image0.png;stop;167.0;179.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8690.0;stop_1330546199.avi;2.0;117.0;122.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546728.avi_image2.png;signalAhead;393.0;217.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;21174.0;signalAhead_1330546728.avi;12.0;371.0;196.0
negativePics/nosign08518.png;;;;;;;;;;
negativePics/nosign07354.png;;;;;;;;;;
negativePics/nosign05508.png;;;;;;;;;;
negativePics/nosign03674.png;;;;;;;;;;
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1331866294.avi_image13.png;speedLimit30;667.0;202.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;971.0;speedLimit_1331866294.avi;119.0;646.0;176.0
negativePics/nosign09585.png;;;;;;;;;;
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/laneEnds_1333394085.avi_image11.png;laneEnds;221.0;229.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;54677.0;laneEnds_1333394085.avi;57.0;151.0;159.0
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/curveRight_1331866657.avi_image3.png;curveRight;582.0;229.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;8946.0;curveRight_1331866657.avi;17.0;567.0;215.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/keepRight_1333397373.avi_image7.png;keepRight;308.0;229.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;49951.0;keepRight_1333397373.avi;72.0;284.0;200.0
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866955.avi_image19.png;stop;696.0;227.0;0,1;aiua120214-2/DataLog02142012_002_external_camera.avi;15703.0;stop_1331866955.avi;192.0;682.0;207.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/signalAhead_1333395101.avi_image7.png;signalAhead;366.0;200.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8954.0;signalAhead_1333395101.avi;37.0;333.0;167.0
negativePics/nosign05881.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/slow_1333397495.avi_image13.png;turnRight;500.0;223.0;1,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51937.0;slow_1333397495.avi;67.0;475.0;198.0
negativePics/nosign03485.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397461.avi_image3.png;stop;534.0;183.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51132.0;stop_1333397461.avi;17.0;517.0;164.0
negativePics/nosign11231.png;;;;;;;;;;
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333388399.avi_image26.png;speedLimit25;307.0;203.0;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5469.0;speedLimit_1333388399.avi;132.0;283.0;174.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/yieldAhead_1333397601.avi_image20.png;stopAhead;796.0;181.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53773.0;yieldAhead_1333397601.avi;102.0;741.0;124.0
negativePics/nosign06026.png;;;;;;;;;;
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/signalAhead_1333393977.avi_image5.png;signalAhead;367.0;194.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;53258.0;signalAhead_1333393977.avi;27.0;332.0;161.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/signalAhead_1331865987.avi_image1.png;signalAhead;561.0;232.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;19478.0;signalAhead_1331865987.avi;35.0;539.0;210.0
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/noRightTurn_1333390000.avi_image9.png;signalAhead;551.0;206.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;16019.0;noRightTurn_1333390000.avi;47.0;508.0;162.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/laneEnds_1333395578.avi_image9.png;laneEnds;666.0;161.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;19418.0;laneEnds_1333395578.avi;47.0;635.0;115.0
negativePics/nosign06693.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397574.avi_image0.png;stop;686.0;216.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53091.0;stop_1333397574.avi;2.0;669.0;199.0
negativePics/nosign06217.png;;;;;;;;;;
negativePics/nosign08805.png;;;;;;;;;;
vid8/frameAnnotations-MVI_0120.MOV_annotations/signalAhead_1324866245.avi_image6.png;signalAhead;181.0;252.0;0,0;vid8/MVI_0120.MOV;3532.0;signalAhead_1324866245.avi;32.0;152.0;223.0
negativePics/nosign07852.png;;;;;;;;;;
negativePics/nosign09144.png;;;;;;;;;;
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/pedestrianCrossing_1330547304.avi_image1.png;pedestrianCrossing;871.0;182.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;34453.0;pedestrianCrossing_1330547304.avi;7.0;833.0;143.0
negativePics/nosign09282.png;;;;;;;;;;
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388413.avi_image2.png;stop;551.0;192.0;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5664.0;stop_1333388413.avi;12.0;517.0;158.0
negativePics/nosign05156.png;;;;;;;;;;
negativePics/nosign00685.png;;;;;;;;;;
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/laneEnds_1333392408.avi_image3.png;laneEnds;793.0;178.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;24286.0;laneEnds_1333392408.avi;17.0;729.0;114.0
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/merge_1333392274.avi_image0.png;merge;714.0;238.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;21552.0;merge_1333392274.avi;2.0;688.0;212.0
negativePics/nosign06846.png;;;;;;;;;;
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/pedestrianCrossing_1330545944.avi_image20.png;pedestrianCrossing;604.0;233.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;3395.0;pedestrianCrossing_1330545944.avi;142.0;569.0;198.0
negativePics/nosign08190.png;;;;;;;;;;
negativePics/nosign10937.png;;;;;;;;;;
negativePics/nosign10652.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/speedLimit30_1333396659.avi_image15.png;speedLimit30;878.0;149.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;38938.0;speedLimit30_1333396659.avi;77.0;822.0;80.0
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/addedLane_1333394226.avi_image7.png;addedLane;774.0;221.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;57166.0;addedLane_1333394226.avi;37.0;733.0;180.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333396084.avi_image17.png;pedestrianCrossing;705.0;147.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;27860.0;pedestrianCrossing_1333396084.avi;87.0;669.0;111.0
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/thruMergeRight_1331866409.avi_image6.png;thruMergeRight;215.0;175.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;3120.0;thruMergeRight_1331866409.avi;32.0;48.0;7.0
negativePics/nosign02522.png;;;;;;;;;;
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/keepRight_1333393550.avi_image2.png;keepRight;462.0;255.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;48287.0;keepRight_1333393550.avi;12.0;442.0;232.0
vid8/frameAnnotations-MVI_0120.MOV_annotations/keepRight_1324866295.avi_image3.png;keepRight;72.0;304.0;0,0;vid8/MVI_0120.MOV;4929.0;keepRight_1324866295.avi;17.0;45.0;273.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/speedLimit25_1333395773.avi_image17.png;roundabout;752.0;187.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;21889.0;speedLimit25_1333395773.avi;87.0;716.0;150.0
negativePics/nosign06268.png;;;;;;;;;;
negativePics/nosign01853.png;;;;;;;;;;
negativePics/nosign07984.png;;;;;;;;;;
vid8/frameAnnotations-MVI_0120.MOV_annotations/signalAhead_1324866245.avi_image6.png;signalAhead;537.0;243.0;0,0;vid8/MVI_0120.MOV;3532.0;signalAhead_1324866245.avi;32.0;508.0;212.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333397293.avi_image6.png;pedestrianCrossing;970.0;132.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;48424.0;pedestrianCrossing_1333397293.avi;32.0;904.0;64.0
negativePics/nosign06997.png;;;;;;;;;;
negativePics/nosign09663.png;;;;;;;;;;
negativePics/nosign04754.png;;;;;;;;;;
negativePics/nosign08606.png;;;;;;;;;;
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1331866294.avi_image26.png;speedLimit30;740.0;192.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;1088.0;speedLimit_1331866294.avi;236.0;710.0;155.0
negativePics/nosign04704.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image27.png;stop;867.0;198.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51531.0;stop_1333397469.avi;245.0;824.0;154.0
negativePics/nosign07244.png;;;;;;;;;;
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stopAhead_1331866330.avi_image16.png;stopAhead;888.0;210.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;1691.0;stopAhead_1331866330.avi;82.0;834.0;158.0
negativePics/nosign11119.png;;;;;;;;;;
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333393835.avi_image0.png;noLeftTurn;821.0;241.0;0,1;aiua120306-0/DataLog02142012_002_external_camera.avi;52340.0;stop_1333393835.avi;2.0;798.0;217.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/keepRight_1330547092.avi_image27.png;keepRight;303.0;264.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;30350.0;keepRight_1330547092.avi;434.0;277.0;231.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image0.png;stop;670.0;267.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8520.0;stop_1330546190.avi;2.0;654.0;250.0
negativePics/nosign04090.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333395588.avi_image21.png;pedestrianCrossing;385.0;203.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;19607.0;pedestrianCrossing_1333395588.avi;107.0;354.0;172.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/speedLimit25_1333396016.avi_image17.png;speedLimit25;756.0;174.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;26669.0;speedLimit25_1333396016.avi;376.0;723.0;135.0
negativePics/nosign08826.png;;;;;;;;;;
negativePics/nosign03119.png;;;;;;;;;;
vid8/frameAnnotations-MVI_0120.MOV_annotations/signalAhead_1324866115.avi_image4.png;signalAhead;478.0;242.0;0,0;vid8/MVI_0120.MOV;63.0;signalAhead_1324866115.avi;22.0;444.0;207.0
negativePics/nosign10675.png;;;;;;;;;;
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388413.avi_image4.png;stop;579.0;193.0;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5674.0;stop_1333388413.avi;22.0;544.0;157.0
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/keepRight_1333393691.avi_image15.png;keepRight;440.0;258.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;49943.0;keepRight_1333393691.avi;77.0;422.0;237.0
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/dip_1331867215.avi_image13.png;dip;691.0;188.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;21665.0;dip_1331867215.avi;67.0;649.0;144.0
negativePics/nosign01909.png;;;;;;;;;;
negativePics/nosign11512.png;;;;;;;;;;
negativePics/nosign04119.png;;;;;;;;;;
negativePics/nosign00308.png;;;;;;;;;;
negativePics/nosign07950.png;;;;;;;;;;
negativePics/nosign11001.png;;;;;;;;;;
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stopAhead_1331866330.avi_image9.png;stopAhead;838.0;210.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;1656.0;stopAhead_1331866330.avi;47.0;805.0;177.0
negativePics/nosign06861.png;;;;;;;;;;
negativePics/nosign05437.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/roundabout_1333395854.avi_image16.png;pedestrianCrossing;589.0;220.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;23267.0;roundabout_1333395854.avi;82.0;568.0;200.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/speedLimit30_1333395349.avi_image15.png;speedLimit30;738.0;139.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;14874.0;speedLimit30_1333395349.avi;77.0;701.0;94.0
vid8/frameAnnotations-MVI_0120.MOV_annotations/speedLimit_1324866175.avi_image20.png;speedLimit35;639.0;210.0;0,0;vid8/MVI_0120.MOV;1559.0;speedLimit_1324866175.avi;102.0;601.0;164.0
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388712.avi_image32.png;stop;957.0;142.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;9199.0;stop_1333388712.avi;162.0;886.0;73.0
vid11/frameAnnotations-MVI_0123.MOV_annotations/pedestrianCrossing_1324867104.avi_image4.png;pedestrianCrossing;522.0;241.0;0,0;vid11/MVI_0123.MOV;1114.0;pedestrianCrossing_1324867104.avi;22.0;481.0;199.0
negativePics/nosign01819.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/turnLeft_1333397176.avi_image3.png;turnLeft;875.0;113.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;45696.0;turnLeft_1333397176.avi;17.0;816.0;55.0
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/signalAhead_1331866552.avi_image20.png;signalAhead;218.0;162.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;6626.0;signalAhead_1331866552.avi;102.0;81.0;26.0
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/laneEnds_1333394350.avi_image11.png;laneEnds;932.0;91.0;0,1;aiua120306-0/DataLog02142012_002_external_camera.avi;59831.0;laneEnds_1333394350.avi;57.0;869.0;19.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333395786.avi_image14.png;yield;489.0;186.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;22029.0;pedestrianCrossing_1333395786.avi;72.0;466.0;165.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333396084.avi_image23.png;speedLimit25;821.0;192.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;27890.0;pedestrianCrossing_1333396084.avi;117.0;776.0;134.0
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331867195.avi_image27.png;stop;928.0;180.0;0,1;aiua120214-2/DataLog02142012_002_external_camera.avi;21323.0;stop_1331867195.avi;191.0;898.0;129.0
negativePics/nosign11448.png;;;;;;;;;;
vid11/frameAnnotations-MVI_0123.MOV_annotations/speedLimit_1324867178.avi_image5.png;speedLimit65;541.0;248.0;0,0;vid11/MVI_0123.MOV;3020.0;speedLimit_1324867178.avi;27.0;513.0;216.0
negativePics/nosign09465.png;;;;;;;;;;
negativePics/nosign00137.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333397024.avi_image8.png;pedestrianCrossing;908.0;154.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;43487.0;pedestrianCrossing_1333397024.avi;42.0;838.0;83.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/addedLane_1331865401.avi_image10.png;addedLane;894.0;201.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;7553.0;addedLane_1331865401.avi;52.0;810.0;116.0
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333392917.avi_image3.png;stop;930.0;166.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;35335.0;stop_1333392917.avi;17.0;886.0;121.0
negativePics/nosign02365.png;;;;;;;;;;
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/laneEnds_1333394085.avi_image7.png;laneEnds;267.0;233.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;54657.0;laneEnds_1333394085.avi;37.0;216.0;182.0
negativePics/nosign10025.png;;;;;;;;;;
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit45_1333393955.avi_image0.png;speedLimit45;645.0;209.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;52743.0;speedLimit45_1333393955.avi;2.0;629.0;190.0
negativePics/nosign01605.png;;;;;;;;;;
negativePics/nosign01173.png;;;;;;;;;;
